COMPANY,CATEGORY,SOURCE_COMPANY,N
"Qualtrics International, Inc.",Account Manager,NICE Ltd. (Israel),2
"Qualtrics International, Inc.",Account Manager,"Infor, Inc.",2
"Qualtrics International, Inc.",Account Manager,"Automatic Data Processing, Inc.",2
"Qualtrics International, Inc.",Account Manager,"Delta Air Lines, Inc.",2
"Qualtrics International, Inc.",Account Manager,Westpac Banking Corp.,2
"Qualtrics International, Inc.",Account Manager,"International Data Group, Inc.",1
"Qualtrics International, Inc.",Account Manager,Elliott International Advisors GP LLC,1
"Qualtrics International, Inc.",Account Manager,"Roper Technologies, Inc.",1
"Qualtrics International, Inc.",Account Manager,Intel Corp.,1
"Qualtrics International, Inc.",Account Manager,"Zendesk, Inc.",1
"Qualtrics International, Inc.",Account Manager,Silver Lake Group LLC,1
"Qualtrics International, Inc.",Account Manager,Adecco Group AG,1
"Qualtrics International, Inc.",Account Manager,"Dow, Inc.",1
"Qualtrics International, Inc.",Account Manager,Aptive Environmental LLC,1
"Qualtrics International, Inc.",Account Manager,"LivePerson, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Nordstrom, Inc.",1
"Qualtrics International, Inc.",Account Manager,BigTinCan Holdings Ltd.,1
"Qualtrics International, Inc.",Account Manager,DXC Technology Co.,1
"Qualtrics International, Inc.",Account Manager,Norton Rose Fulbright LLP,1
"Qualtrics International, Inc.",Account Manager,"Allegis Group, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Datadog, Inc.",1
"Qualtrics International, Inc.",Account Manager,Skillsoft Corp.,1
"Qualtrics International, Inc.",Account Manager,Informa Plc,1
"Qualtrics International, Inc.",Account Manager,"GMO Internet Group, Inc.",1
"Qualtrics International, Inc.",Account Manager,MITIE Group Plc,1
"Qualtrics International, Inc.",Account Manager,RSG Group GmbH,1
"Qualtrics International, Inc.",Account Manager,"ZoomInfo Technologies, Inc.",1
"Qualtrics International, Inc.",Account Manager,Government of the United States of America,1
"Qualtrics International, Inc.",Account Manager,"GridPoint, Inc.",1
"Qualtrics International, Inc.",Account Manager,OutSystems - Software em Rede SA,1
"Qualtrics International, Inc.",Account Manager,Robert Walters Plc,1
"Qualtrics International, Inc.",Account Manager,SolarWinds Corp.,1
"Qualtrics International, Inc.",Account Manager,"Equifax, Inc.",1
"Qualtrics International, Inc.",Account Manager,Nippon Telegraph & Telephone Corp.,1
"Qualtrics International, Inc.",Account Manager,Pfizer Inc.,1
"Qualtrics International, Inc.",Account Manager,Subex Ltd.,1
"Qualtrics International, Inc.",Account Manager,Nintex Global Ltd.,1
"Qualtrics International, Inc.",Account Manager,"Groupon, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Paychex, Inc.",1
"Qualtrics International, Inc.",Account Manager,Procter & Gamble Co.,1
"Qualtrics International, Inc.",Account Manager,"AT&T, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Verizon Communications, Inc.",1
"Qualtrics International, Inc.",Account Manager,Liberty Global Ltd.,1
"Qualtrics International, Inc.",Account Manager,AppLovin Corp.,1
"Qualtrics International, Inc.",Account Manager,Ipsos SA,1
"Qualtrics International, Inc.",Account Manager,"SAP America, Inc.",1
"Qualtrics International, Inc.",Account Manager,"DocuSign, Inc.",1
"Qualtrics International, Inc.",Account Manager,"MicroStrategy, Inc.",1
"Qualtrics International, Inc.",Account Manager,Inova Health System Foundation,1
"Qualtrics International, Inc.",Account Manager,Moody's Corp.,1
"Qualtrics International, Inc.",Account Manager,"Nasdaq, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Jones Lang LaSalle, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Veeva Systems, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Pinterest, Inc.",1
"Qualtrics International, Inc.",Account Manager,Allianz SE,1
"Qualtrics International, Inc.",Account Manager,"BigCommerce Holdings, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Cummins, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Circle Internet Services, Inc.",1
"Qualtrics International, Inc.",Account Manager,"IQVIA Holdings, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Pluralsight, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Omnicom Group, Inc.",1
"Qualtrics International, Inc.",Account Manager,Standard Chartered Plc,1
"Qualtrics International, Inc.",Account Manager,"Stericycle, Inc.",1
"Qualtrics International, Inc.",Account Manager,"AMN Healthcare Services, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Newline Interactive, Inc.",1
"Qualtrics International, Inc.",Account Manager,True Corp. Public Co. Ltd.,1
"Qualtrics International, Inc.",Account Manager,Just Eat Takeaway.com NV,1
"Qualtrics International, Inc.",Account Manager,"TripAdvisor, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Choice Hotels International, Inc.",1
"Qualtrics International, Inc.",Account Manager,Stichting Pensioenfonds ABP,1
"Qualtrics International, Inc.",Account Manager,JPMorgan Chase & Co.,1
"Qualtrics International, Inc.",Account Manager,"Interpublic Group of Cos., Inc.",1
"Qualtrics International, Inc.",Account Manager,Ascential Plc,1
"Qualtrics International, Inc.",Account Manager,Abbott Laboratories,1
"Qualtrics International, Inc.",Account Manager,Tophatmonocle Corp.,1
"Qualtrics International, Inc.",Account Manager,Integrated Research Ltd.,1
"Qualtrics International, Inc.",Account Manager,RWS Holdings Plc,1
"Qualtrics International, Inc.",Account Manager,Whitehouse Group Ltd.,1
"Qualtrics International, Inc.",Account Manager,"ADT, Inc.",1
"Qualtrics International, Inc.",Account Manager,MarketScale LLC,1
"Qualtrics International, Inc.",Account Manager,Huawei Investment & Holding Co. Ltd. Trade Union Committee,1
"Qualtrics International, Inc.",Account Manager,"HubSpot, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Tactile Systems Technology, Inc.",1
"Qualtrics International, Inc.",Account Manager,Southern Cross Media Group Ltd.,1
"Qualtrics International, Inc.",Account Manager,Amadeus IT Group SA,1
"Qualtrics International, Inc.",Account Manager,Accenture Plc,1
"Qualtrics International, Inc.",Account Manager,Chubb Ltd.,1
"Qualtrics International, Inc.",Account Manager,Zuivelcoöperatie FrieslandCampina UA,1
"Qualtrics International, Inc.",Account Manager,BearingPoint GmbH,1
"Qualtrics International, Inc.",Account Manager,"Apple, Inc.",1
"Qualtrics International, Inc.",Account Manager,Bridgepoint Group Plc,1
"Qualtrics International, Inc.",Account Manager,Ultimate Fitness Group LLC,1
"Qualtrics International, Inc.",Account Manager,"PROS Holdings, Inc.",1
"Qualtrics International, Inc.",Account Manager,Nokia Oyj,1
"Qualtrics International, Inc.",Account Manager,Meltwater NV,1
"Qualtrics International, Inc.",Account Manager,"8x8, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Bitmovin, Inc.",1
"Qualtrics International, Inc.",Account Manager,Bank of America Corp.,1
"Qualtrics International, Inc.",Account Manager,Korn Ferry,1
"Qualtrics International, Inc.",Account Manager,PricewaterhouseCoopers International Ltd.,1
"Qualtrics International, Inc.",Account Manager,The Charles Schwab Corp.,1
"Qualtrics International, Inc.",Account Manager,"Commvault Systems, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Mohawk Industries, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Marsh & McLennan Cos., Inc.",1
"Qualtrics International, Inc.",Account Manager,"GoDaddy, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Samsung Electronics Co., Ltd.",1
"Qualtrics International, Inc.",Account Manager,NextDC Ltd.,1
"Qualtrics International, Inc.",Account Manager,"Citigroup, Inc.",1
"Qualtrics International, Inc.",Account Manager,"ON24, Inc.",1
"Qualtrics International, Inc.",Account Manager,The Sage Group plc,1
"Qualtrics International, Inc.",Account Manager,"ForgeRock, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Forrester Research, Inc.",1
"Qualtrics International, Inc.",Account Manager,"General Mills, Inc.",1
"Qualtrics International, Inc.",Account Manager,FMR LLC,1
"Qualtrics International, Inc.",Account Manager,"comScore, Inc.",1
"Qualtrics International, Inc.",Account Manager,"eXp World Holdings, Inc.",1
"Qualtrics International, Inc.",Account Manager,CB Neptune Holdings LLC,1
"Qualtrics International, Inc.",Account Manager,Infosys Ltd.,1
"Qualtrics International, Inc.",Account Manager,Pearson Plc,1
"Qualtrics International, Inc.",Account Manager,"Dentsu Group, Inc.",1
"Qualtrics International, Inc.",Account Manager,"CloudBolt Software, Inc.",1
"Qualtrics International, Inc.",Account Manager,Steel Partners Holdings LP,1
"Qualtrics International, Inc.",Account Manager,"Twilio, Inc.",1
"Qualtrics International, Inc.",Account Manager,FUJIFILM Holdings Corp.,1
"Qualtrics International, Inc.",Account Manager,"Zuora, Inc.",1
"Qualtrics International, Inc.",Account Manager,U.S. Bancorp,1
"Qualtrics International, Inc.",Account Manager,"Digital Realty Trust, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Expedia Group, Inc.",1
"Qualtrics International, Inc.",Account Manager,Woodbridge Co. Ltd. /New/,1
"Qualtrics International, Inc.",Account Manager,Brookfield Reinsurance Ltd.,1
"Qualtrics International, Inc.",Account Manager,"Ivanti Software, Inc.",1
"Qualtrics International, Inc.",Account Manager,Teradata Corp.,1
"Qualtrics International, Inc.",Account Manager,Volkswagen AG,1
"Qualtrics International, Inc.",Account Manager,"Collibra, Inc.",1
"Qualtrics International, Inc.",Account Manager,"BMC Software, Inc.",1
"Qualtrics International, Inc.",Account Manager,TX Group AG,1
"Qualtrics International, Inc.",Account Manager,Nestlé SA,1
"Qualtrics International, Inc.",Account Manager,"Corpay, Inc.",1
"Qualtrics International, Inc.",Account Manager,"Meta Platforms, Inc.",1
"Qualtrics International, Inc.",Account Manager,Medibank Private Ltd.,1
"Qualtrics International, Inc.",Accountant,Deloitte LLP (New York),3
"Qualtrics International, Inc.",Accountant,PricewaterhouseCoopers International Ltd.,3
"Qualtrics International, Inc.",Accountant,Millicom International Cellular SA,2
"Qualtrics International, Inc.",Accountant,UBS Group AG,2
"Qualtrics International, Inc.",Accountant,Deere & Co.,1
"Qualtrics International, Inc.",Accountant,"PowerSchool Holdings, Inc.",1
"Qualtrics International, Inc.",Accountant,NEW Asurion Corp.,1
"Qualtrics International, Inc.",Accountant,"Stagwell, Inc.",1
"Qualtrics International, Inc.",Accountant,"WeWork, Inc.",1
"Qualtrics International, Inc.",Accountant,WALLENIUS WILHELMSEN ASA,1
"Qualtrics International, Inc.",Accountant,SAP SE,1
"Qualtrics International, Inc.",Accountant,NICE Ltd. (Israel),1
"Qualtrics International, Inc.",Accountant,The Northwestern Mutual Life Insurance Co.,1
"Qualtrics International, Inc.",Accountant,TE Connectivity Ltd.,1
"Qualtrics International, Inc.",Accountant,"The Goldman Sachs Group, Inc.",1
"Qualtrics International, Inc.",Accountant,Avianca Group International Ltd.,1
"Qualtrics International, Inc.",Accountant,Mckinney Moller Family,1
"Qualtrics International, Inc.",Accountant,Microsoft Corp.,1
"Qualtrics International, Inc.",Accountant,Moody's Corp.,1
"Qualtrics International, Inc.",Accountant,TMF Group BV,1
"Qualtrics International, Inc.",Accountant,thyssenkrupp AG,1
"Qualtrics International, Inc.",Accountant,Anglo American Plc,1
"Qualtrics International, Inc.",Accountant,"Copper Pearl, Inc.",1
"Qualtrics International, Inc.",Accountant,Providence St. Joseph Health,1
"Qualtrics International, Inc.",Accountant,"Euronet Worldwide, Inc.",1
"Qualtrics International, Inc.",Agent,Concentrix Corp.,1
"Qualtrics International, Inc.",Agent,FMR LLC,1
"Qualtrics International, Inc.",Agent,Carahsoft Technology Corp.,1
"Qualtrics International, Inc.",Application Engineer,Microsoft Corp.,6
"Qualtrics International, Inc.",Application Engineer,"Amazon.com, Inc.",3
"Qualtrics International, Inc.",Application Engineer,"MicroStrategy, Inc.",2
"Qualtrics International, Inc.",Application Engineer,International Business Machines Corp.,2
"Qualtrics International, Inc.",Application Engineer,SAP SE,2
"Qualtrics International, Inc.",Application Engineer,"Intapp, Inc.",1
"Qualtrics International, Inc.",Application Engineer,University of California,1
"Qualtrics International, Inc.",Application Engineer,Ocado Group Plc,1
"Qualtrics International, Inc.",Application Engineer,Telefónica SA,1
"Qualtrics International, Inc.",Application Engineer,"Rocket Software, Inc.",1
"Qualtrics International, Inc.",Application Engineer,Broadcom Inc.,1
"Qualtrics International, Inc.",Application Engineer,Oracle Corp.,1
"Qualtrics International, Inc.",Application Engineer,"Salesforce, Inc.",1
"Qualtrics International, Inc.",Application Engineer,"Pharmaron Beijing Co., Ltd.",1
"Qualtrics International, Inc.",Application Engineer,zooplus SE,1
"Qualtrics International, Inc.",Application Engineer,"Zillow Group, Inc.",1
"Qualtrics International, Inc.",Application Engineer,Zebra Technologies Corp.,1
"Qualtrics International, Inc.",Application Engineer,"Procore Technologies, Inc.",1
"Qualtrics International, Inc.",Application Support,Comarch SA,1
"Qualtrics International, Inc.",Application Support,Sitel Group,1
"Qualtrics International, Inc.",Application Support,Hitachi Ltd.,1
"Qualtrics International, Inc.",Application Support,"Tyler Technologies, Inc.",1
"Qualtrics International, Inc.",Application Support,"Citigroup, Inc.",1
"Qualtrics International, Inc.",Application Support,BestAtDigital Ltd.,1
"Qualtrics International, Inc.",Application Support,"PayPal Holdings, Inc.",1
"Qualtrics International, Inc.",Auditor,Ernst & Young Global Ltd.,8
"Qualtrics International, Inc.",Auditor,PricewaterhouseCoopers International Ltd.,3
"Qualtrics International, Inc.",Auditor,International Paper Co.,1
"Qualtrics International, Inc.",Auditor,Deloitte LLP (New York),1
"Qualtrics International, Inc.",Auditor,Microsoft Corp.,1
"Qualtrics International, Inc.",Auditor,"Gartner, Inc.",1
"Qualtrics International, Inc.",Auditor,"Revvity, Inc.",1
"Qualtrics International, Inc.",Auditor,SLM Corp.,1
"Qualtrics International, Inc.",Auditor,Avianca Group International Ltd.,1
"Qualtrics International, Inc.",Auditor,"MicroStrategy, Inc.",1
"Qualtrics International, Inc.",Auditor,"The Goldman Sachs Group, Inc.",1
"Qualtrics International, Inc.",Auditor,"Alaska Air Group, Inc.",1
"Qualtrics International, Inc.",Auditor,Axel Springer SE,1
"Qualtrics International, Inc.",Automation Engineer,"Medallia, Inc.",1
"Qualtrics International, Inc.",Automation Engineer,"EPAM Systems, Inc.",1
"Qualtrics International, Inc.",Automation Engineer,Deloitte LLP (New York),1
"Qualtrics International, Inc.",Banker,Ryanair Holdings Plc,1
"Qualtrics International, Inc.",Banker,FMR LLC,1
"Qualtrics International, Inc.",Banker,Korn Ferry,1
"Qualtrics International, Inc.",Banker,Federal Home Loan Mortgage Corp.,1
"Qualtrics International, Inc.",Benefits Specialist,Morgan Stanley,2
"Qualtrics International, Inc.",Benefits Specialist,"Community Health Systems, Inc.",1
"Qualtrics International, Inc.",Benefits Specialist,"Marsh & McLennan Cos., Inc.",1
"Qualtrics International, Inc.",Benefits Specialist,SAP SE,1
"Qualtrics International, Inc.",Benefits Specialist,"Qventus, Inc.",1
"Qualtrics International, Inc.",Benefits Specialist,"Data Systems Analysts, Inc.",1
"Qualtrics International, Inc.",Benefits Specialist,Willis Towers Watson Plc,1
"Qualtrics International, Inc.",Benefits Specialist,"Expedia Group, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,Teleperformance SE,3
"Qualtrics International, Inc.",Billing Specialist,"Euronet Worldwide, Inc.",2
"Qualtrics International, Inc.",Billing Specialist,WALLENIUS WILHELMSEN ASA,2
"Qualtrics International, Inc.",Billing Specialist,Ernst & Young Global Ltd.,2
"Qualtrics International, Inc.",Billing Specialist,"The Goldman Sachs Group, Inc.",2
"Qualtrics International, Inc.",Billing Specialist,"Dell Technologies, Inc.",2
"Qualtrics International, Inc.",Billing Specialist,Sitel Group,2
"Qualtrics International, Inc.",Billing Specialist,"Gartner, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,"Intercontinental Exchange, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,"Bill Holdings, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,"DoorDash, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,Hewlett Packard Enterprise Co.,1
"Qualtrics International, Inc.",Billing Specialist,"Loadsmart, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,DXC Technology Co.,1
"Qualtrics International, Inc.",Billing Specialist,UBS Group AG,1
"Qualtrics International, Inc.",Billing Specialist,"Sunrun, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,"Zions Bancorporation, NA",1
"Qualtrics International, Inc.",Billing Specialist,Deloitte LLP (New York),1
"Qualtrics International, Inc.",Billing Specialist,Four Foods Group Holdings LLC,1
"Qualtrics International, Inc.",Billing Specialist,"MicroStrategy, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,Kaseya Ltd.,1
"Qualtrics International, Inc.",Billing Specialist,"TTEC Holdings, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,"Huron Consulting Group, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,Woodbridge Co. Ltd. /New/,1
"Qualtrics International, Inc.",Billing Specialist,Bank of Ireland Group Plc,1
"Qualtrics International, Inc.",Billing Specialist,"Alphabet, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,Wells Fargo & Co.,1
"Qualtrics International, Inc.",Billing Specialist,EF Education First Ltd.,1
"Qualtrics International, Inc.",Billing Specialist,"SS&C Technologies Holdings, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,SAP SE,1
"Qualtrics International, Inc.",Billing Specialist,"NRG Energy, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,ASGN Incorporated,1
"Qualtrics International, Inc.",Billing Specialist,Oracle Corp.,1
"Qualtrics International, Inc.",Billing Specialist,"Apple, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,"Domo, Inc.",1
"Qualtrics International, Inc.",Billing Specialist,Cognizant Technology Solutions Corp.,1
"Qualtrics International, Inc.",Billing Specialist,Avianca Group International Ltd.,1
"Qualtrics International, Inc.",Billing Specialist,Johnson & Johnson,1
"Qualtrics International, Inc.",Billing Specialist,PricewaterhouseCoopers International Ltd.,1
"Qualtrics International, Inc.",Brand Manager,The Northwestern Mutual Life Insurance Co.,1
"Qualtrics International, Inc.",Brand Manager,WPP Plc,1
"Qualtrics International, Inc.",Brand Manager,"NRG Energy, Inc.",1
"Qualtrics International, Inc.",Brand Manager,Alsea SAB de CV,1
"Qualtrics International, Inc.",Brand Manager,"Domo, Inc.",1
"Qualtrics International, Inc.",Brand Manager,Microsoft Corp.,1
"Qualtrics International, Inc.",Brand Manager,"Avalara, Inc.",1
"Qualtrics International, Inc.",Brand Manager,Meijer Cos. Ltd.,1
"Qualtrics International, Inc.",Brand Manager,"DocuSign, Inc.",1
"Qualtrics International, Inc.",Brand Manager,Young Living Essential Oils LC,1
"Qualtrics International, Inc.",Brand Manager,General Electric Co.,1
"Qualtrics International, Inc.",Brand Manager,Thoma Bravo LP,1
"Qualtrics International, Inc.",Brand Manager,"General Mills, Inc.",1
"Qualtrics International, Inc.",Brand Manager,Outreach Corp.,1
"Qualtrics International, Inc.",Business Analyst,Accenture Plc,4
"Qualtrics International, Inc.",Business Analyst,State of Utah,3
"Qualtrics International, Inc.",Business Analyst,Cognizant Technology Solutions Corp.,2
"Qualtrics International, Inc.",Business Analyst,Toyota Motor Corp.,2
"Qualtrics International, Inc.",Business Analyst,"Medallia, Inc.",1
"Qualtrics International, Inc.",Business Analyst,"Avalara, Inc.",1
"Qualtrics International, Inc.",Business Analyst,Grupo Bolivar SA,1
"Qualtrics International, Inc.",Business Analyst,"Morgan, Lewis & Bockius LLP",1
"Qualtrics International, Inc.",Business Analyst,ASX Ltd.,1
"Qualtrics International, Inc.",Business Analyst,Loanpro Software LLC,1
"Qualtrics International, Inc.",Business Analyst,Hewlett Packard Enterprise Co.,1
"Qualtrics International, Inc.",Business Analyst,Government of the United States of America,1
"Qualtrics International, Inc.",Business Analyst,China Airlines Ltd.,1
"Qualtrics International, Inc.",Business Analyst,"Daiichi Sankyo Co., Ltd.",1
"Qualtrics International, Inc.",Business Analyst,"S&P Global, Inc.",1
"Qualtrics International, Inc.",Business Analyst,"Ecolab, Inc.",1
"Qualtrics International, Inc.",Business Analyst,"Salesforce, Inc.",1
